,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1108,GO_Biological_Process_2025,Negative Regulation of Granulocyte Differentiation (GO:0030853),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,CEACAM1;PRDM16
1109,GO_Biological_Process_2025,Negative Regulation of Lipase Activity (GO:0060192),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,APOA2;PLIN5
1110,GO_Biological_Process_2025,Negative Regulation of Lymphocyte Differentiation (GO:0045620),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,SFRP1;INHA
1111,GO_Biological_Process_2025,Negative Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048387),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,CYP26A1;PRAME
1112,GO_Biological_Process_2025,Neuron Projection Extension Involved in Neuron Projection Guidance (GO:1902284),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,NRP1;SEMA3F
1113,GO_Biological_Process_2025,Osteoblast Development (GO:0002076),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,PTHLH;GLI2
1114,GO_Biological_Process_2025,Parallel Actin Filament Bundle Assembly (GO:0030046),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,FSCN1;SPIRE2
1115,GO_Biological_Process_2025,Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,GNA14;DRD2
1116,GO_Biological_Process_2025,Pituitary Gland Development (GO:0021983),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,SOX2;SIX3
1117,GO_Biological_Process_2025,Podocyte Development (GO:0072015),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,JAG1;NPHS2
1118,GO_Biological_Process_2025,Positive Regulation of Hormone Metabolic Process (GO:0032352),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,SLCO1C1;HPN
1119,GO_Biological_Process_2025,Positive Regulation of Interleukin-5 Production (GO:0032754),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,TSLP;PDE4D
1120,GO_Biological_Process_2025,Positive Regulation of Membrane Depolarization (GO:1904181),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,MLLT11;KDR
1121,GO_Biological_Process_2025,Postsynaptic Density Assembly (GO:0097107),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,NRXN1;NRXN2
1122,GO_Biological_Process_2025,Proline Metabolic Process (GO:0006560),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,PRODH;PRODH2
1123,GO_Biological_Process_2025,Pronephros Development (GO:0048793),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,HNF1B;PAX2
1124,GO_Biological_Process_2025,Regulation of Blood-Brain Barrier Permeability (GO:1905603),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,OCLN;TJP3
1125,GO_Biological_Process_2025,Regulation of Growth Hormone Secretion (GO:0060123),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,GHRH;DRD2
1126,GO_Biological_Process_2025,Regulation of Hepatocyte Proliferation (GO:2000345),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,HPN;PTN
1127,GO_Biological_Process_2025,Regulation of Immature T Cell Proliferation in Thymus (GO:0033084),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,IL1A;IHH
1128,GO_Biological_Process_2025,Regulation of Male Gonad Development (GO:2000018),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,NR5A1;SRY
1129,GO_Biological_Process_2025,Regulation of Protein Depolymerization (GO:1901879),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,SH3BP1;MAP1B
1130,GO_Biological_Process_2025,Regulation of Saliva Secretion (GO:0046877),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,MINDY4;NEUROG1
1131,GO_Biological_Process_2025,Regulation of Skeletal Muscle Contraction (GO:0014819),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,CAV3;SCN4A
1132,GO_Biological_Process_2025,Regulation of Skeletal Muscle Satellite Cell Proliferation (GO:0014842),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,MYOG;EPHB1
1133,GO_Biological_Process_2025,Regulation of Striated Muscle Cell Differentiation (GO:0051153),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,MESP1;NRG1
1134,GO_Biological_Process_2025,Regulation of Systemic Arterial Blood Pressure by Renin-Angiotensin (GO:0003081),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,AGTR1;AGTR2
1135,GO_Biological_Process_2025,Release of Sequestered Calcium Ion Into Cytosol by Sarcoplasmic Reticulum (GO:0014808),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,RYR3;TRDN
1136,GO_Biological_Process_2025,Response to Caffeine (GO:0031000),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,GSTM2;RYR3
1137,GO_Biological_Process_2025,Retinal Ganglion Cell Axon Guidance (GO:0031290),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,NRP1;EPHB1
1138,GO_Biological_Process_2025,Serine Transport (GO:0032329),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,SLC1A4;SLC7A10
1139,GO_Biological_Process_2025,"Substrate-Dependent Cell Migration, Cell Extension (GO:0006930)",2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,NRP1;NTN1
1140,GO_Biological_Process_2025,Ureter Development (GO:0072189),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,PAX2;TBX18
1141,GO_Biological_Process_2025,Vascular Wound Healing (GO:0061042),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,KDR;NDNF
1142,GO_Biological_Process_2025,Vitamin A Metabolic Process (GO:0006776),2/6,0.2379128195418866,0.8737225210231023,0,0,2.7041666666666666,3.882780349932015,RBP1;BCO1
1143,GO_Biological_Process_2025,Adherens Junction Assembly (GO:0034333),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,ZNF703;POTEF;DSG3
1144,GO_Biological_Process_2025,cGMP Metabolic Process (GO:0046068),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,GUCY2C;NPPC;NPR1
1145,GO_Biological_Process_2025,Calcium-Dependent Activation of Synaptic Vesicle Fusion (GO:0099502),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,RPH3AL;SYT12;SYT7
1146,GO_Biological_Process_2025,Central Nervous System Myelination (GO:0022010),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,MYRF;TENM4;SOX10
1147,GO_Biological_Process_2025,Excitatory Synapse Assembly (GO:1904861),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,NLGN1;WNT5A;LRRC4
1148,GO_Biological_Process_2025,Hematopoietic Stem Cell Proliferation (GO:0071425),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,WNT10B;WNT2B;WNT5A
1149,GO_Biological_Process_2025,Intestinal Lipid Absorption (GO:0098856),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,ABCG8;NPC1L1;CEL
1150,GO_Biological_Process_2025,Iron Ion Transmembrane Transport (GO:0034755),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,SCARA5;ABCC5;SLC39A8
1151,GO_Biological_Process_2025,Macrophage Chemotaxis (GO:0048246),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,SFTPD;CXCL17;CKLF
1152,GO_Biological_Process_2025,Negative Regulation of Myotube Differentiation (GO:0010832),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,CEACAM5;BHLHA15;NKX2-5
1153,GO_Biological_Process_2025,Negative Regulation of Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0010642),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,NDRG4;NHERF1;SNCA
1154,GO_Biological_Process_2025,Negative Regulation of Response to Cytokine Stimulus (GO:0060761),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,PALM3;IL36RN;KLF4
1155,GO_Biological_Process_2025,Negative Regulation of Sprouting Angiogenesis (GO:1903671),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,SEMA6A;CREB3L1;KLF2
1156,GO_Biological_Process_2025,Podocyte Differentiation (GO:0072112),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,JAG1;PROM1;KLF15
1157,GO_Biological_Process_2025,Positive Regulation of Calcium Ion-Dependent Exocytosis (GO:0045956),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,RPH3AL;KCNB1;SYT10
1158,GO_Biological_Process_2025,Positive Regulation of Fatty Acid Oxidation (GO:0046321),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,TWIST1;PPARGC1A;PLIN5
1159,GO_Biological_Process_2025,Positive Regulation of Synaptic Vesicle Fusion to Presynaptic Active Zone Membrane (GO:0031632),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,RPH3AL;SYT12;SYT7
1160,GO_Biological_Process_2025,Regulation of Cilium Movement (GO:0003352),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,DNAAF1;CFAP43;CCDC40
1161,GO_Biological_Process_2025,Regulation of Leukocyte Tethering or Rolling (GO:1903236),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,FUT9;SELE;CHST2
1162,GO_Biological_Process_2025,Regulation of Mitochondrial Depolarization (GO:0051900),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,MLLT11;LRRK2;KDR
1163,GO_Biological_Process_2025,Regulation of Smooth Muscle Cell Differentiation (GO:0051150),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,MYOCD;HEY1;FGFR2
1164,GO_Biological_Process_2025,Response to Nitric Oxide (GO:0071731),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,MINDY4;KCNC2;MMP3
1165,GO_Biological_Process_2025,Urate Metabolic Process (GO:0046415),3/11,0.2398776688280992,0.8737225210231023,0,0,2.0282943251042003,2.8956461174049237,SLC2A9;SLC17A1;SLC17A3
1166,GO_Biological_Process_2025,Negative Regulation of Epithelial Cell Proliferation (GO:0050680),14/73,0.2420370185066386,0.880832234445325,0,0,1.2840891739196825,1.8216918484897024,KRT4;HPN;MCC;GDF5;EREG;CEACAM1;SFRP1;CDK6;TNMD;APOH;ATOH8;SNAI2;CNMD;FGFR2
1167,GO_Biological_Process_2025,Negative Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556),10/50,0.246239053395512,0.8945913257234728,0,0,1.3526670951156812,1.895698618723793,FXR1;POMC;GHSR;ORM1;SYT12;IL37;CIDEA;NR1H4;PTPN22;LBP
1168,GO_Biological_Process_2025,Triglyceride Metabolic Process (GO:0006641),10/50,0.246239053395512,0.8945913257234728,0,0,1.3526670951156812,1.895698618723793,CAV3;APOH;APOA2;LPL;PLAAT3;APOB;LPIN2;PNLIPRP3;GK3;PNPLA1
1169,GO_Biological_Process_2025,Positive Regulation of Notch Signaling Pathway (GO:0045747),7/33,0.2484475364116297,0.9003043405633034,0,0,1.4565254969749353,2.0282460947692096,JAG2;MESP1;JAG1;PDCD10;IL6ST;TP63;NOTCH2NLC
1170,GO_Biological_Process_2025,Protein Localization to Chromatin (GO:0071168),7/33,0.2484475364116297,0.9003043405633034,0,0,1.4565254969749353,2.0282460947692096,FAM47E-STBD1;LEF1;H2BC11;MACROH2A2;CENPA;ESR1;CTCFL
1171,GO_Biological_Process_2025,Regulation of Cell Adhesion Mediated by Integrin (GO:0033628),7/33,0.2484475364116297,0.9003043405633034,0,0,1.4565254969749353,2.0282460947692096,RET;DPP4;MUC1;EPHA8;TESC;SNAI2;ADA
1172,GO_Biological_Process_2025,Sulfur Compound Biosynthetic Process (GO:0044272),11/56,0.2505805093465297,0.9070990161072006,0,0,1.3226400942890817,1.830500844989988,GGTLC2;GGTLC1;GCLC;GSTM1;VSIG2;B3GAT1;GSTA1;PXYLP1;CHAC2;GCLM;GGTLC3
1173,GO_Biological_Process_2025,Regulation of Cytoskeleton Organization (GO:0051493),25/139,0.2507497633411475,0.9070990161072006,0,0,1.187057084105161,1.6420558222171846,PGAP1;SPEF1;FZD10;EFNA5;BICD2;RHOBTB2;RND1;ARHGAP44;SH3BP1;DVL3;HRAS;SNCA;ODAM;GRHL3;RHOF;RNASE1;DAAM2;FSCN1;MAP6D1;TRIM36;PHLDB2;S100A9;OR2A4;S100A8;SMIM22
1174,GO_Biological_Process_2025,Androgen Metabolic Process (GO:0008209),5/22,0.2522351447473418,0.9093740744838376,0,0,1.5909905829511786,2.191420107364608,SRD5A2;HSD17B3;HSD17B6;HSD17B11;CYP17A1
1175,GO_Biological_Process_2025,Mammary Gland Development (GO:0030879),5/22,0.2522351447473418,0.9093740744838376,0,0,1.5909905829511786,2.191420107364608,FOXB1;ERBB4;WNT7B;NRG1;GLI2
1176,GO_Biological_Process_2025,Negative Regulation of Microtubule Depolymerization (GO:0007026),5/22,0.2522351447473418,0.9093740744838376,0,0,1.5909905829511786,2.191420107364608,TPX2;PROC;SPEF1;GAS2L2;TRIM54
1177,GO_Biological_Process_2025,Negative Regulation of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010804),5/22,0.2522351447473418,0.9093740744838376,0,0,1.5909905829511786,2.191420107364608,H2BC11;APOA1;PYDC1;PYDC2;BIRC7
1178,GO_Biological_Process_2025,Negative Regulation of Cell-Substrate Adhesion (GO:0010812),8/39,0.2564326370618083,0.9229401776283898,0,0,1.3961505790705866,1.900006345717267,JAG1;FZD4;FZD7;SEMA3E;MELTF;EFNA5;PLET1;AJAP1
1179,GO_Biological_Process_2025,Positive Regulation of Transferase Activity (GO:0051347),8/39,0.2564326370618083,0.9229401776283898,0,0,1.3961505790705866,1.900006345717267,CIMAP3;RFC4;APOA2;AGTR1;MAGEA2;APOA1;MAGEC2;PLAAT4
1180,GO_Biological_Process_2025,Negative Regulation of BMP Signaling Pathway (GO:0030514),9/45,0.2623142081295352,0.9413212928471688,0,0,1.3525538066174108,1.8100040404709457,DLX1;GREM2;VWC2L;VWC2;SOSTDC1;LRP2;SOST;CHRDL2;CHRDL1
1181,GO_Biological_Process_2025,Positive Regulation of Cell-Matrix Adhesion (GO:0001954),9/45,0.2623142081295352,0.9413212928471688,0,0,1.3525538066174108,1.8100040404709457,NRP1;SFRP1;CDK6;JUP;CEACAM6;LEF1;KDR;CDH13;RNASE1
1182,GO_Biological_Process_2025,Response to Amyloid-Beta (GO:1904645),9/45,0.2623142081295352,0.9413212928471688,0,0,1.3525538066174108,1.8100040404709457,MMP12;NGFR;GJA1;CALCR;MMP13;CACNA2D1;MMP3;CACNA1B;ICAM1
1183,GO_Biological_Process_2025,Negative Regulation of Wnt Signaling Pathway (GO:0030178),26/146,0.2624262798989988,0.9413212928471688,0,0,1.1727713178294574,1.568915965231357,MESP1;AMER2;JADE1;GLI1;CXXC4;SOX2;WNT11;SOSTDC1;SOST;NKX2-5;IGFBP1;TLE2;NHERF1;SIAH2;IGFBP2;WNT5A;FZD6;KREMEN1;MCC;TBX18;SHISA6;DKK4;SFRP1;PROC;SNAI2;TRABD2A
1184,GO_Biological_Process_2025,Acylglycerol Catabolic Process (GO:0046464),6/28,0.2652613266754905,0.941896127429196,0,0,1.4753180067685845,1.9578057133952431,FA2H;APOA2;LPL;MGLL;PNLIPRP3;PNPLA1
1185,GO_Biological_Process_2025,Positive Regulation of Cholesterol Transport (GO:0032376),6/28,0.2652613266754905,0.941896127429196,0,0,1.4753180067685845,1.9578057133952431,ABCB4;ABCA3;PON1;APOA1;ABCA8;ABCA13
1186,GO_Biological_Process_2025,Primary Neural Tube Formation (GO:0014020),6/28,0.2652613266754905,0.941896127429196,0,0,1.4753180067685845,1.9578057133952431,VANGL2;DLC1;COBL;GRHL3;LRP2;PAX2
1187,GO_Biological_Process_2025,Regulation of Calcium Ion Transmembrane Transport (GO:1903169),6/28,0.2652613266754905,0.941896127429196,0,0,1.4753180067685845,1.9578057133952431,CACNG6;CACNA2D1;PDE4D;PSEN2;KCNN4;TRDN
1188,GO_Biological_Process_2025,Regulation of Monoatomic Ion Transport (GO:0043269),6/28,0.2652613266754905,0.941896127429196,0,0,1.4753180067685845,1.9578057133952431,KCNJ4;CALHM1;KCNJ9;KCNJ13;KCNJ16;KCNJ1
1189,GO_Biological_Process_2025,Regulation of Secretion by Cell (GO:1903530),10/51,0.2667114217484851,0.941896127429196,0,0,1.3195968399272682,1.7439633781868096,RIMS2;RIMS1;CHRNB4;MEF2C;RAB37;SEPTIN5;OTOF;HAP1;HCRT;CPLX1
1190,GO_Biological_Process_2025,B Cell Proliferation (GO:0042100),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,MEF2C;PCYT1A;CD40LG;CD70
1191,GO_Biological_Process_2025,Aromatic Amino Acid Family Catabolic Process (GO:0009074),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,HAL;HGD;CARNS1;HNMT
1192,GO_Biological_Process_2025,Gliogenesis (GO:0042063),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,GCM1;CDK6;MMP24;PAX2
1193,GO_Biological_Process_2025,Glucose 6-Phosphate Metabolic Process (GO:0051156),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,HKDC1;TAC4;PHGDH;G6PC1
1194,GO_Biological_Process_2025,Keratan Sulfate Proteoglycan Metabolic Process (GO:0042339),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,B3GNT7;B3GNT3;B4GALT4;CHST2
1195,GO_Biological_Process_2025,Lymphocyte Mediated Immunity (GO:0002449),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,JAG1;CD70;C4BPA;MYO1G
1196,GO_Biological_Process_2025,Lymphocyte Migration (GO:0072676),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,RET;GPR15LG;CKLF;MYO1G
1197,GO_Biological_Process_2025,Membrane Lipid Catabolic Process (GO:0046466),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,ALDH3B2;FUCA1;ALDH3B1;SMPDL3B
1198,GO_Biological_Process_2025,Muscle Cell Development (GO:0055001),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,ACTN3;CAV3;MEGF10;SGCZ
1199,GO_Biological_Process_2025,Muscle Tissue Morphogenesis (GO:0060415),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,TBX1;TTR;TBX20;NKX2-5
1200,GO_Biological_Process_2025,Negative Regulation of Anoikis (GO:2000811),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,CEACAM6;CEACAM5;PDK4;SNAI2
1201,GO_Biological_Process_2025,Negative Regulation of Cellular Senescence (GO:2000773),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,CDK6;TWIST1;S100A9;TP63
1202,GO_Biological_Process_2025,Negative Regulation of Striated Muscle Cell Differentiation (GO:0051154),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,FZD7;CEACAM5;BHLHA15;NKX2-5
1203,GO_Biological_Process_2025,Positive Regulation of Cartilage Development (GO:0061036),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,ZBTB16;SCX;GDF5;HOXA11
1204,GO_Biological_Process_2025,Positive Regulation of Potassium Ion Transport (GO:0043268),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,DLG1;KCNQ1;KCNN4;ADRA2A
1205,GO_Biological_Process_2025,Protein Autoprocessing (GO:0016540),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,MYRF;PCSK9;TMPRSS2;MYRFL
1206,GO_Biological_Process_2025,Protein Localization to Synapse (GO:0035418),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,NLGN1;DLG1;NRXN1;NRXN2
1207,GO_Biological_Process_2025,Regulation of Flagellated Sperm Motility (GO:1901317),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,RNASE10;TEX101;TAC4;EPPIN
1208,GO_Biological_Process_2025,Regulation of Leukocyte Chemotaxis (GO:0002688),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,F7;EDN3;XCL1;PTN
1209,GO_Biological_Process_2025,Regulation of Ventricular Cardiac Muscle Cell Membrane Repolarization (GO:0060307),4/17,0.268352793545874,0.941896127429196,0,0,1.6642818374697783,2.1892841537097016,CAV3;KCNE4;CACNA2D1;KCNQ1
1210,GO_Biological_Process_2025,Positive Regulation of Interleukin-1 Production (GO:0032732),12/63,0.2725131333311842,0.9557087343167128,0,0,1.2730849252884433,1.6550975714192242,ORM1;CALCA;NLRP12;NLRP10;WNT5A;HSPB1;LPL;PYDC1;TRIM16;AZU1;LILRA2;ORM2
1211,GO_Biological_Process_2025,Membrane Protein Proteolysis (GO:0033619),7/34,0.2740496293723234,0.959512593523708,0,0,1.4024968789013732,1.8154565589157756,RET;NAPSA;TMPRSS6;PSEN2;CTSH;PRTN3;PARL
1212,GO_Biological_Process_2025,Negative Regulation of Microtubule Polymerization or Depolymerization (GO:0031111),7/34,0.2740496293723234,0.959512593523708,0,0,1.4024968789013732,1.8154565589157756,TPX2;PROC;SPEF1;FKBP4;GAS2L2;TRIM54;SNCA
1213,GO_Biological_Process_2025,Positive Regulation of JNK Cascade (GO:0046330),15/81,0.276699526017305,0.9670179086406604,0,0,1.2297744096907277,1.5800425757233527,UNC5CL;NRK;FZD7;WNT7B;FZD10;TPD52L1;EDA2R;EDAR;SH3RF2;FGF19;MBIP;DVL3;BIRC7;HRAS;TLR3
1214,GO_Biological_Process_2025,Wound Healing (GO:0042060),15/81,0.276699526017305,0.9670179086406604,0,0,1.2297744096907277,1.5800425757233527,SPRR3;ODAM;FZD7;WNT5A;NRG1;GATA4;CLDN1;ANO5;SYT7;EREG;DSPP;MMP12;SYT12;MYOZ1;KRT6A
1215,GO_Biological_Process_2025,Regulation of Epithelial Cell Proliferation (GO:0050678),17/93,0.2777221364858468,0.9670179086406604,0,0,1.2104161369607591,1.5507054780363094,TBX1;KRT4;HPN;MCC;GDF5;PAX2;BMP6;EREG;BMP5;GPR15LG;SFRP1;EPGN;CDK6;ERBB4;FGF18;HRAS;FGFR2
1216,GO_Biological_Process_2025,Regulation of Protein Secretion (GO:0050708),18/99,0.2778834453451887,0.9670179086406604,0,0,1.2025343642611683,1.5399096065270257,UNC13B;FGB;TFAP2B;ACHE;MYOM1;FGA;PLA2G1B;FGG;HNF1A;ADCY8;BMP6;SYT7;NEUROD1;IL1A;TTR;RFX6;ANG;DRD2
1217,GO_Biological_Process_2025,Negative Regulation of Cell-Cell Adhesion (GO:0022408),8/40,0.280189900770508,0.9670179086406604,0,0,1.352440590879897,1.7206935134213583,IL1RN;JAG1;ZNF703;PRG2;APOA1;KLF4;BMP6;MUC21
1218,GO_Biological_Process_2025,Negative Regulation of Sequestering of Calcium Ion (GO:0051283),8/40,0.280189900770508,0.9670179086406604,0,0,1.352440590879897,1.7206935134213583,GP9;HTR2B;HTR2C;XCL1;PLCH1;PLCH2;DRD2;RYR3
1219,GO_Biological_Process_2025,Carbohydrate Derivative Catabolic Process (GO:1901136),5/23,0.2841969793368797,0.9670179086406604,0,0,1.5025131002031868,1.8902932384770663,NEU2;FBXO27;FUCA1;FBXO17;NCCRP1
1220,GO_Biological_Process_2025,Glial Cell Development (GO:0021782),5/23,0.2841969793368797,0.9670179086406604,0,0,1.5025131002031868,1.8902932384770663,CDK6;MYRF;SOX10;S100A9;ZNF488
1221,GO_Biological_Process_2025,Positive Regulation of Tyrosine Phosphorylation of STAT Protein (GO:0042531),5/23,0.2841969793368797,0.9670179086406604,0,0,1.5025131002031868,1.8902932384770663,TNFSF18;IL20;ERBB4;TNFRSF18;FGFR3
1222,GO_Biological_Process_2025,Zinc Ion Transmembrane Transport (GO:0071577),5/23,0.2841969793368797,0.9670179086406604,0,0,1.5025131002031868,1.8902932384770663,SLC30A3;SLC30A2;SLC39A8;SLC39A2;TMEM163
1223,GO_Biological_Process_2025,Positive Regulation of Chemotaxis (GO:0050921),9/46,0.2845614406610658,0.9670179086406604,0,0,1.3159201604431283,1.6538564697398883,NRP1;F7;EDN3;KDR;HSPB1;CDH13;XCL1;PTN;CCL26
1224,GO_Biological_Process_2025,Regulation of Fibroblast Proliferation (GO:0048145),9/46,0.2845614406610658,0.9670179086406604,0,0,1.3159201604431283,1.6538564697398883,HTN3;SFRP1;MINDY4;CDK6;PLA2G1B;SPHK1;WNT5A;S100A9;EREG
1225,GO_Biological_Process_2025,Regulation of Transport (GO:0051049),9/46,0.2845614406610658,0.9670179086406604,0,0,1.3159201604431283,1.6538564697398883,NRP1;PTPRN2;CLDN3;LRRK2;ICA1;CLDN19;POTEF;REEP6;SNCA
1226,GO_Biological_Process_2025,NADH Oxidation (GO:0006116),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,GOLT1A;GPD1;GPD1L
1227,GO_Biological_Process_2025,Axonal Fasciculation (GO:0007413),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,NRCAM;CDK5R1;EPHB3
1228,GO_Biological_Process_2025,Biogenic Amine Metabolic Process (GO:0006576),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,SLC22A3;TRH;HNMT
1229,GO_Biological_Process_2025,Catecholamine Metabolic Process (GO:0006584),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,PAH;RNF180;DRD2
1230,GO_Biological_Process_2025,Cellular Response to Fluid Shear Stress (GO:0071498),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,MEF2C;KLF4;KLF2
1231,GO_Biological_Process_2025,Epithelial Cell-Cell Adhesion (GO:0090136),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,JUP;THBS4;DSPP
1232,GO_Biological_Process_2025,Glycine Transport (GO:0015816),3/12,0.285301021786378,0.9670179086406604,0,0,1.802821417120872,2.261117441589303,SLC7A8;SLC6A14;SLC6A20
