,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
162,GO_Molecular_Function_2025,Voltage-Gated Monoatomic Cation Channel Activity (GO:0022843),17/75,0.0682263424024013,0.3705188251187109,0,0,1.5877616747181964,4.263020278524394,CATSPER1;LRRC26;KCNC2;LRRC38;CACNA2D1;CACNA2D3;CACNA1B;KCNA3;CACNA2D2;KCNA4;CACNA1D;LRRC52;CACNG6;KCNQ1;NCS1;KCNQ3;HCN1
163,GO_Molecular_Function_2025,"Steroid Dehydrogenase Activity, Acting on the CH-OH Group of Donors, NAD or NADP as Acceptor (GO:0033764)",7/24,0.0683521792120006,0.3705188251187109,0,0,2.2288169200264374,5.9800981876282675,SRD5A2;HSD17B1;AKR1C3;HSD17B3;RDH16;HSD17B6;HSD17B11
164,GO_Molecular_Function_2025,Sterol Transfer Activity (GO:0120015),8/29,0.0710279392993459,0.3766393418958837,0,0,2.062207541976328,5.453883100719208,GRAMD1B;ABCG8;ABCG5;STARD5;NPC2;APOA2;APOA1;APOB
165,GO_Molecular_Function_2025,Taste Receptor Activity (GO:0008527),8/29,0.0710279392993459,0.3766393418958837,0,0,2.062207541976328,5.453883100719208,TAS2R50;TAS2R30;TAS2R46;TAS2R13;TAS1R2;TAS1R1;TAS2R3;TAS2R4
166,GO_Molecular_Function_2025,Fatty Acid Transmembrane Transporter Activity (GO:0015245),5/15,0.0711759386259937,0.3766393418958837,0,0,2.705806865575874,7.150366463110196,FABP4;FABP5;SLC43A3;SLC2A1;SLC27A6
167,GO_Molecular_Function_2025,Potassium Ion Leak Channel Activity (GO:0022841),5/15,0.0711759386259937,0.3766393418958837,0,0,2.705806865575874,7.150366463110196,KCNK5;KCNK7;KCNK15;KCNK17;KCNK2
168,GO_Molecular_Function_2025,Cytidine Deaminase Activity (GO:0004126),4/11,0.0784134267751089,0.404519887765884,0,0,3.0919087327041144,7.871257904355588,APOBEC1;CDA;APOBEC2;APOBEC3B
169,GO_Molecular_Function_2025,Fibroblast Growth Factor Binding (GO:0017134),6/20,0.0788484456188896,0.404519887765884,0,0,2.319457179534201,5.891949327493886,KLB;KL;GPC1;CXCL13;FGFR3;FGFR2
170,GO_Molecular_Function_2025,Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714),12/50,0.0799556176422711,0.404519887765884,0,0,1.7099339989846,4.319778180631744,RET;NRP1;NTRK2;LTK;EPHA8;ERBB4;KDR;MST1R;ROS1;FGFR3;FGFR2;EPHB3
171,GO_Molecular_Function_2025,G Protein-Coupled Glutamate Receptor Binding (GO:0035256),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,NECAB2;NHERF2;NHERF1
172,GO_Molecular_Function_2025,Acetylcholine Receptor Inhibitor Activity (GO:0030550),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,SLURP2;LYPD6;LY6G6F
173,GO_Molecular_Function_2025,Androsterone Dehydrogenase [NAD(P)+] Activity (GO:0047023),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,AKR1C3;RDH16;HSD17B6
174,GO_Molecular_Function_2025,Aryl Sulfotransferase Activity (GO:0004062),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,SULT1C3;SULT1E1;SULT1A2
175,GO_Molecular_Function_2025,Neurotrophin Binding (GO:0043121),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,NGFR;NTRK2;HAP1
176,GO_Molecular_Function_2025,Omega Peptidase Activity (GO:0008242),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,UCHL1;GGH;ASRGL1
177,GO_Molecular_Function_2025,Protein Tyrosine/Threonine Phosphatase Activity (GO:0008330),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,DUSP4;DUSP9;DUSP6
178,GO_Molecular_Function_2025,Urea Transmembrane Transporter Activity (GO:0015204),3/7,0.0814500111474614,0.404519887765884,0,0,4.057550496954152,10.175386396727427,AQP7B;SLC14A2;AQP7
179,GO_Molecular_Function_2025,Deaminase Activity (GO:0019239),7/25,0.08266562262135,0.408276325057668,0,0,2.1048689138576777,5.247336013272467,APOBEC1;CDA;APOBEC2;GDA;ADARB2;ADAD2;APOBEC3B
180,GO_Molecular_Function_2025,Sodium Ion Transmembrane Transporter Activity (GO:0015081),10/40,0.0833362059266719,0.4093142931978526,0,0,1.8046272493573263,4.484268045866224,SLC9A2;SLC4A8;SLC9A3;SLC9A4;SCNN1B;SCN7A;SLC4A11;TRPV3;SLC6A20;SLC9C2
181,GO_Molecular_Function_2025,Acidic Amino Acid Transmembrane Transporter Activity (GO:0015172),5/16,0.0907258958674806,0.4431611067373093,0,0,2.4596785953860065,5.903013287493023,SLC1A1;SLC1A4;SLC17A7;SLC1A6;SLC1A7
182,GO_Molecular_Function_2025,Chemokine Receptor Binding (GO:0042379),11/46,0.0930894337517,0.4522213475697341,0,0,1.7015475042476007,4.03980488717088,CCL14;CX3CR1;GPR15LG;CCL13;CXCL6;XCL1;PPBP;CXCL13;CKLF;CCL15;CCL26
183,GO_Molecular_Function_2025,Actinin Binding (GO:0042805),6/21,0.0964275112741478,0.4633127530835942,0,0,2.164698331193838,5.063150886126443,CSRP3;CSRP2;TTR;CACNA1D;MYOZ1;PROM1
184,GO_Molecular_Function_2025,Metal Cation:Proton Antiporter Activity (GO:0051139),6/21,0.0964275112741478,0.4633127530835942,0,0,2.164698331193838,5.063150886126443,SLC9A2;SLC9A3;SLC9A4;SLC30A2;SLC17A7;SLC9C2
185,GO_Molecular_Function_2025,Chemoattractant Activity (GO:0042056),9/36,0.0974572382751767,0.4633127530835942,0,0,1.804368776100225,4.201186845201128,GPNMB;GDNF;NTF3;VEGFD;S100A4;DEFB4A;S100A9;PGF;CCL15
186,GO_Molecular_Function_2025,Sodium Channel Regulator Activity (GO:0017080),9/36,0.0974572382751767,0.4633127530835942,0,0,1.804368776100225,4.201186845201128,CAV3;FXYD4;FXYD3;PCSK9;GLRX;GPD1L;SGK1;FGF12;FGF11
187,GO_Molecular_Function_2025,MAP Kinase Phosphatase Activity (GO:0033549),4/12,0.1036076034537622,0.4822364370177729,0,0,2.7052597819114816,6.133214996429786,DUSP4;DUSP13B;DUSP9;DUSP6
188,GO_Molecular_Function_2025,Carbonate Dehydratase Activity (GO:0004089),4/12,0.1036076034537622,0.4822364370177729,0,0,2.7052597819114816,6.133214996429786,CA12;CA3;CA4;CA9
189,GO_Molecular_Function_2025,Chloride Channel Regulator Activity (GO:0017081),4/12,0.1036076034537622,0.4822364370177729,0,0,2.7052597819114816,6.133214996429786,NHERF1;SGK1;CLCN2;CFTR
190,GO_Molecular_Function_2025,Monoatomic Cation:Bicarbonate Symporter Activity (GO:0140410),4/12,0.1036076034537622,0.4822364370177729,0,0,2.7052597819114816,6.133214996429786,SLC4A8;SLC39A8;SLC4A4;SLC4A5
191,GO_Molecular_Function_2025,Chemokine Activity (GO:0008009),10/42,0.1086792997226004,0.5014541611764117,0,0,1.691637210796915,3.7543417053220662,CCL14;GPR15LG;CCL13;CXCL6;XCL1;PPBP;CXCL13;CKLF;CCL15;CCL26
192,GO_Molecular_Function_2025,PDZ Domain Binding (GO:0030165),13/58,0.109039093903731,0.5014541611764117,0,0,1.564125656695615,3.466178786741693,KCNJ4;NLGN1;NHERF1;CADM1;FZD4;MUC17;FZD7;ARHGAP29;SSTR2;CXXC4;SLC9A3;CLDN16;CFTR
193,GO_Molecular_Function_2025,"DNA Binding, Bending (GO:0008301)",5/17,0.1127267796351949,0.5014541611764117,0,0,2.2545717035611164,4.921252662533755,FOXD1;LEF1;FOXI1;HMGB3;HMGB4
194,GO_Molecular_Function_2025,"Hydrolase Activity, Acting on Carbon-Nitrogen (But Not Peptide) Bonds, in Cyclic Amidines (GO:0016814)",5/17,0.1127267796351949,0.5014541611764117,0,0,2.2545717035611164,4.921252662533755,APOBEC1;CDA;APOBEC2;GDA;APOBEC3B
195,GO_Molecular_Function_2025,Receptor Antagonist Activity (GO:0048019),5/17,0.1127267796351949,0.5014541611764117,0,0,2.2545717035611164,4.921252662533755,DKK4;IL1RN;FST;IL36RN;AGTR2
196,GO_Molecular_Function_2025,Calcium Channel Activity (GO:0005262),20/97,0.1131434749494681,0.5014541611764117,0,0,1.4068008071876543,3.065557635413438,CATSPER1;TRPC5;TRPC6;TRPA1;CACNA2D1;CACNA2D3;CACNA1B;CACNA2D2;TRPV3;FAIM2;CACNA1D;PKD1L2;PKD2L2;TRPM1;CACNG6;TRPV6;TRPV4;NCS1;TRPM8;SLC24A5
197,GO_Molecular_Function_2025,Exopeptidase Activity (GO:0008238),12/53,0.1136020152859285,0.5014541611764117,0,0,1.5845345463100933,3.4464482548399142,DPP10;MMP12;DPP4;CPM;CPA2;FOLH1;ANPEP;CTSH;GGH;BLMH;LTA4H;DPEP3
198,GO_Molecular_Function_2025,Bile Acid Binding (GO:0032052),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,PLA2G1B;AKR1C3;NR1H4
199,GO_Molecular_Function_2025,Cell-Matrix Adhesion Mediator Activity (GO:0098634),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,ITGA10;ITGA1;ITGA9
200,GO_Molecular_Function_2025,Gamma-Aminobutyric Acid Transmembrane Transporter Activity (GO:0015185),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,SLC6A8;SLC7A14;SLC6A11
201,GO_Molecular_Function_2025,Intracellularly cAMP-activated Cation Channel Activity (GO:0005222),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,CNGA3;CNGA4;HCN1
202,GO_Molecular_Function_2025,Oxalate Transmembrane Transporter Activity (GO:0019531),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,SLC26A8;SLC26A9;SLC26A4
203,GO_Molecular_Function_2025,Retinal Binding (GO:0016918),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,CYP2W1;ALDH1A2;ADH7
204,GO_Molecular_Function_2025,Urate Transmembrane Transporter Activity (GO:0015143),3/8,0.1156334117448418,0.5014541611764117,0,0,3.245848028214171,7.002366415916689,SLC2A9;SLC17A3;SLC17A4
205,GO_Molecular_Function_2025,Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094),18/87,0.1247080826415006,0.5381819682926897,0,0,1.4126792917974005,2.940886947541109,KCNJ4;CHRNB4;CHRNA4;KCNJ9;KCNJ13;CHRNA6;HTR3C;CHRNA9;KCNJ16;HTR3A;HTR3B;BEST2;CALHM1;SCNN1B;TRPM8;ZACN;KCNJ1;ASIC1
206,GO_Molecular_Function_2025,Excitatory Extracellular Ligand-Gated Monoatomic Ion Channel Activity (GO:0005231),8/33,0.1314430459131071,0.5538880119119006,0,0,1.7318432883750805,3.514224590465232,CHRNB4;GLRA3;CHRNA4;CHRNA6;CHRNA9;HTR3C;HTR3A;HTR3B
207,GO_Molecular_Function_2025,Monoatomic Anion Transmembrane Transporter Activity (GO:0008509),8/33,0.1314430459131071,0.5538880119119006,0,0,1.7318432883750805,3.514224590465232,SLC4A8;SLC1A1;AQP6;SLC26A8;SLC26A9;SLC26A4;CFTR;SLC5A5
208,GO_Molecular_Function_2025,Arylsulfatase Activity (GO:0004065),4/13,0.1319596752592188,0.5538880119119006,0,0,2.4045328201838787,4.869801478857234,STS;ARSL;ARSF;SULF2
209,GO_Molecular_Function_2025,Long-Chain Fatty Acid Transmembrane Transporter Activity (GO:0005324),4/13,0.1319596752592188,0.5538880119119006,0,0,2.4045328201838787,4.869801478857234,FABP4;FABP5;SLC2A1;SLC27A6
210,GO_Molecular_Function_2025,Sodium:Proton Antiporter Activity (GO:0015385),4/13,0.1319596752592188,0.5538880119119006,0,0,2.4045328201838787,4.869801478857234,SLC9A2;SLC9A3;SLC9A4;SLC9C2
211,GO_Molecular_Function_2025,Endopeptidase Regulator Activity (GO:0061135),11/49,0.1320857801184735,0.5538880119119006,0,0,1.5669356612360217,3.171953685022926,PCSK1N;SPINK1;ITIH2;SERPIND1;AHSG;PZP;PI3;ERC2;LPA;TFPI;WFDC2
212,GO_Molecular_Function_2025,Voltage-Gated Monoatomic Ion Channel Activity (GO:0005244),7/28,0.134933361986596,0.5631725765543845,0,0,1.803852327447833,3.6130697398181177,CALHM1;KCNA3;KCNQ3;KCNK15;SLC17A3;SCN1A;HCN1
213,GO_Molecular_Function_2025,Leak Channel Activity (GO:0022840),5/18,0.1370094936941948,0.5671924697680738,0,0,2.081019718170825,4.136453420681817,KCNK5;KCNK7;KCNK15;KCNK17;KCNK2
214,GO_Molecular_Function_2025,Bitter Taste Receptor Activity (GO:0033038),6/23,0.1371725320586455,0.5671924697680738,0,0,1.909801404515593,3.793850640845937,TAS2R50;TAS2R30;TAS2R13;TAS2R46;TAS2R3;TAS2R4
215,GO_Molecular_Function_2025,Cytokine Receptor Activity (GO:0004896),17/83,0.1420722505967888,0.5820379298642638,0,0,1.3946420729029425,2.721531797612255,CX3CR1;CNTFR;CSF3R;FZD4;IL1R2;IL20RB;IL1RAP;GFRA3;CSF2RA;EPOR;GHR;IL17REL;CCR9;IL6ST;CRLF1;IL12RB2;CRLF2
216,GO_Molecular_Function_2025,Phospholipase Activity (GO:0004620),17/83,0.1420722505967888,0.5820379298642638,0,0,1.3946420729029425,2.721531797612255,PLA2G2F;PNPLA7;PLA2G1B;PLA2G4B;PLAAT1;PLA2G4A;LPL;PLAAT3;PLAAT5;PLAAT4;SMPD3;LIPH;PLA2G10;MGLL;PNLIPRP3;FAM83B;PLA1A
217,GO_Molecular_Function_2025,Protein Phosphatase Inhibitor Activity (GO:0004864),8/34,0.1496966003102401,0.6045036760090416,0,0,1.6651351217825203,3.1623325377085583,PPP1R17;PPP4R4;IGFBP2;PPP1R1B;PTN;CIP2A;MYOZ1;PPP1R14D
218,GO_Molecular_Function_2025,G Protein-Coupled Purinergic Nucleotide Receptor Activity (GO:0045028),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,P2RY6;GPR87;P2RY1
219,GO_Molecular_Function_2025,S-methyltransferase Activity (GO:0008172),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,BHMT;BHMT2;TMT1B
220,GO_Molecular_Function_2025,Acetylcholine Receptor Binding (GO:0033130),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,SLURP2;PSCA;NRXN1
221,GO_Molecular_Function_2025,Protein Binding Involved in Heterotypic Cell-Cell Adhesion (GO:0086080),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,JUP;DSC3;DSPP
222,GO_Molecular_Function_2025,Proton Channel Activity (GO:0015252),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,SLC4A11;OTOP2;OTOP3
223,GO_Molecular_Function_2025,Retinoic Acid 4-Hydroxylase Activity (GO:0008401),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,CYP2W1;CYP3A7-CYP3A51P;CYP2S1
224,GO_Molecular_Function_2025,Tubulin-Glutamic Acid Ligase Activity (GO:0070740),3/9,0.1541005802190214,0.6045036760090416,0,0,2.704713049054184,5.058218490532233,TTLL6;TTLL2;TTLL9
225,GO_Molecular_Function_2025,Metallocarboxypeptidase Activity (GO:0004181),6/24,0.1601126554838321,0.6045036760090416,0,0,1.803594351732991,3.3039641190007107,CPA2;CPM;CPB2;FOLH1;CPA6;CPA4
226,GO_Molecular_Function_2025,Metalloexopeptidase Activity (GO:0008235),11/51,0.1623023386397616,0.6045036760090416,0,0,1.4884120861459338,2.706371353989325,CPM;CPA2;CPB2;FOLH1;MEP1A;MMP15;LVRN;ANPEP;LTA4H;CPA6;CPA4
227,GO_Molecular_Function_2025,Acetylcholine-Gated Monoatomic Cation-Selective Channel Activity (GO:0022848),4/14,0.1630675249238404,0.6045036760090416,0,0,2.163951250801796,3.924522297844373,CHRNB4;CHRNA4;CHRNA6;CHRNA9
228,GO_Molecular_Function_2025,Aspartic-Type Peptidase Activity (GO:0070001),4/14,0.1630675249238404,0.6045036760090416,0,0,2.163951250801796,3.924522297844373,NAPSA;ASTL;CTSE;PGC
229,GO_Molecular_Function_2025,Hormone Receptor Binding (GO:0051427),5/19,0.1633600133333487,0.6045036760090416,0,0,1.9322608735505753,3.500868014969461,GH2;NPPC;GHRH;CPAMD8;PTHLH
230,GO_Molecular_Function_2025,Intracellularly Calcium-Gated Channel Activity (GO:0141147),5/19,0.1633600133333487,0.6045036760090416,0,0,1.9322608735505753,3.500868014969461,CLCA2;CLCA1;ANO5;BEST3;CLCA4
231,GO_Molecular_Function_2025,Intracellularly Calcium-Gated Chloride Channel Activity (GO:0005229),5/19,0.1633600133333487,0.6045036760090416,0,0,1.9322608735505753,3.500868014969461,CLCA2;CLCA1;ANO5;BEST3;CLCA4
232,GO_Molecular_Function_2025,Monoatomic Ion Channel Activity (GO:0005216),14/68,0.1660173330603661,0.6045036760090416,0,0,1.4034034034034033,2.5200396779083807,GABRB1;CHRNB4;TRPC6;CHRNA4;AQP6;KCNA3;KCNK15;TMC5;CALHM4;UNC80;CALHM1;TRPV4;CNGA3;ZACN
233,GO_Molecular_Function_2025,Alpha-Tubulin Binding (GO:0043014),8/35,0.1690975528929338,0.6045036760090416,0,0,1.6033683008634838,2.849633603324675,GJA1;FAM110C;TRPV4;WIPF3;TRIM36;DIP2B;SNCA;CDK5R1
234,GO_Molecular_Function_2025,Gi/o-coupled Serotonin Receptor Activity (GO:0001586),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,HTR1E;HTR1F
235,GO_Molecular_Function_2025,L-leucine Transmembrane Transporter Activity (GO:0015190),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,SLC7A5;SLC7A8
236,GO_Molecular_Function_2025,MAP Kinase Tyrosine Phosphatase Activity (GO:0033550),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,DUSP9;DUSP6
237,GO_Molecular_Function_2025,P-type Sodium Transporter Activity (GO:0008554),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,ATP4A;ATP1B1
238,GO_Molecular_Function_2025,P-type Sodium:Potassium-Exchanging Transporter Activity (GO:0005391),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,ATP4A;ATP1B1
239,GO_Molecular_Function_2025,acyl-CoA Oxidase Activity (GO:0003997),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,ACOXL;ACOX2
240,GO_Molecular_Function_2025,"alpha-N-acetylgalactosaminide Alpha-2,6-Sialyltransferase Activity (GO:0001665)",2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,ST6GALNAC2;ST6GALNAC6
241,GO_Molecular_Function_2025,Aspartic-Type Endopeptidase Inhibitor Activity (GO:0019828),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,NLRP7;GAPDH
242,GO_Molecular_Function_2025,Bile Acid:Sodium Symporter Activity (GO:0008508),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,SLC10A6;SLC10A2
243,GO_Molecular_Function_2025,Bis(5'-Adenosyl)-Pentaphosphatase Activity (GO:0034432),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,NUDT11;NUDT10
244,GO_Molecular_Function_2025,Ceramide 1-Phosphate Transfer Activity (GO:1902388),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,GLTP;GLTPD2
245,GO_Molecular_Function_2025,Chitinase Activity (GO:0004568),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,OVGP1;CHIA
246,GO_Molecular_Function_2025,Ciliary Neurotrophic Factor Receptor Binding (GO:0005127),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,IL6ST;CRLF1
247,GO_Molecular_Function_2025,Cyclase Activator Activity (GO:0010853),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,GUCA2B;GUCA2A
248,GO_Molecular_Function_2025,Gamma-Aminobutyric Acid:Sodium:Chloride Symporter Activity (GO:0005332),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,SLC6A8;SLC6A11
249,GO_Molecular_Function_2025,Gap Junction Channel Activity Involved in Cell Communication by Electrical Coupling (GO:1903763),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,GJB2;GJB6
250,GO_Molecular_Function_2025,Glycerol Channel Activity (GO:0015254),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,AQP7B;AQP7
251,GO_Molecular_Function_2025,Medium-Chain Fatty acid-CoA Ligase Activity (GO:0031956),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,ACSM3;ACSM1
252,GO_Molecular_Function_2025,Melanocortin Receptor Activity (GO:0004977),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,MC4R;MC2R
253,GO_Molecular_Function_2025,Olfactory Receptor Binding (GO:0031849),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,RTP3;RTP1
254,GO_Molecular_Function_2025,Retinol Binding (GO:0019841),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,CYP2W1;RBP1
255,GO_Molecular_Function_2025,Riboflavin Transmembrane Transporter Activity (GO:0032217),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,RTBDN;SLC52A1
256,GO_Molecular_Function_2025,Secondary Active Monocarboxylate Transmembrane Transporter Activity (GO:0015355),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,SLC5A8;SLC5A12
257,GO_Molecular_Function_2025,Thiamine Transmembrane Transporter Activity (GO:0015234),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,SLC44A4;SLC22A2
258,GO_Molecular_Function_2025,Vascular Endothelial Growth Factor Receptor Activity (GO:0005021),2/5,0.1761152441916105,0.6045036760090416,0,0,3.605769230769231,6.261839068580995,NRP1;KDR
259,GO_Molecular_Function_2025,"Oxidoreductase, Paired Donors, W Incorp or Reduc of O2, Reduced Flavin or Flavoprotein as One Donor, and Incorp of O (GO:0016712)",8/36,0.1895662167367822,0.6374929888182073,0,0,1.5460133957243785,2.571046384317154,CYP3A7-CYP3A51P;CYP2W1;CYP21A2;CYP4F2;CYP2S1;CYP4A11;CYP4F3;CYP8B1
260,GO_Molecular_Function_2025,Calcium Ion Sensor Activity (GO:0061891),5/20,0.1915305407291913,0.6374929888182073,0,0,1.8033365415463587,2.980388731543741,SYT12;SYT10;EFHB;SYT9;SYT7
261,GO_Molecular_Function_2025,Sialyltransferase Activity (GO:0008373),5/20,0.1915305407291913,0.6374929888182073,0,0,1.8033365415463587,2.980388731543741,ST6GALNAC1;ST6GALNAC2;ST8SIA2;ST3GAL5;ST6GALNAC6
262,GO_Molecular_Function_2025,GABA Receptor Binding (GO:0050811),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,LHFPL3;JAKMIP1;SHISA7
263,GO_Molecular_Function_2025,Aldose Reductase (NADPH) Activity (GO:0004032),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,AKR1B10;AKR1B15;AKR1C3
264,GO_Molecular_Function_2025,Carbohydrate:Monoatomic Cation Symporter Activity (GO:0005402),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,SLC2A9;SLC5A9;SLC5A2
265,GO_Molecular_Function_2025,Carboxylic Acid Binding (GO:0031406),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,AMBP;SFTPA2;EPDR1
266,GO_Molecular_Function_2025,Estrogen Response Element Binding (GO:0034056),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,ESRRB;ESR1;NR3C2
267,GO_Molecular_Function_2025,Galactosyltransferase Activity (GO:0008378),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,B3GNT6;A4GALT;B4GALT4
268,GO_Molecular_Function_2025,Ligand-Gated Monoatomic Ion Channel Activity Involved in Regulation of Presynaptic Membrane Potential (GO:0099507),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,GABRB1;GABRA5;GRIA4
269,GO_Molecular_Function_2025,Neurexin Family Protein Binding (GO:0042043),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,NLGN1;SYTL3;SYTL2
270,GO_Molecular_Function_2025,Voltage-Gated Channel Activity (GO:0022832),3/10,0.195841963808048,0.6374929888182073,0,0,2.3181880639399073,3.779683358687533,CALHM1;KCNA3;KCNK15
271,GO_Molecular_Function_2025,CXCR Chemokine Receptor Binding (GO:0045236),4/15,0.1964826534715284,0.6374929888182073,0,0,1.9671117849437283,3.2008471752278855,CXCL6;TFF2;PPBP;CXCL13
272,GO_Molecular_Function_2025,Sulfuric Ester Hydrolase Activity (GO:0008484),4/15,0.1964826534715284,0.6374929888182073,0,0,1.9671117849437283,3.2008471752278855,STS;ARSL;ARSF;SULF2
273,GO_Molecular_Function_2025,Syntaxin-1 Binding (GO:0017075),4/15,0.1964826534715284,0.6374929888182073,0,0,1.9671117849437283,3.2008471752278855,UNC13B;UNC13A;LRRK2;STXBP1
274,GO_Molecular_Function_2025,Monoatomic Cation Transmembrane Transporter Activity (GO:0008324),9/42,0.199369212302664,0.6445062899529757,0,0,1.4757760710218146,2.379831821397867,TRPM1;UNC80;CALHM1;TRPC6;TRPV4;UCP1;SLC4A11;SLC39A2;CALHM4
275,GO_Molecular_Function_2025,Cyclic Nucleotide Binding (GO:0030551),6/26,0.2103718688530277,0.6772197284008324,0,0,1.6230423620025674,2.5301258593149583,POPDC3;PDE4D;CNGA3;CNGA4;KCNH1;HCN1
276,GO_Molecular_Function_2025,Transmitter-Gated Monoatomic Ion Channel Activity Involved in Regulation of Postsynaptic Membrane Potential (GO:1904315),8/37,0.2110122213352425,0.6772197284008324,0,0,1.4926140012845217,2.322267412719049,CHRNB4;CHRNA4;CHRNA6;CHRNA9;HTR3C;HTR3A;HTR3B;GRIA4
277,GO_Molecular_Function_2025,Cholesterol Binding (GO:0015485),11/54,0.2133175468533126,0.6821557523474637,0,0,1.384322695910236,2.138741732728416,GRAMD1B;TSPO2;STARD5;NPC2;NPC1L1;NINJ2;APOA2;APOF;APOA1;PMP2;PROM1
278,GO_Molecular_Function_2025,Outward Rectifier Potassium Channel Activity (GO:0015271),5/21,0.2212502398352347,0.7037994969906937,0,0,1.6905277510426693,2.5500950315668813,KCNK5;KCNK7;KCNQ1;KCNK17;KCNK2
279,GO_Molecular_Function_2025,Hexose Transmembrane Transporter Activity (GO:0015149),4/16,0.2317349085727543,0.7037994969906937,0,0,1.803078896728672,2.636391996274074,SLC2A9;SLC2A12;SLC2A1;SLC5A2
280,GO_Molecular_Function_2025,Transaminase Activity (GO:0008483),4/16,0.2317349085727543,0.7037994969906937,0,0,1.803078896728672,2.636391996274074,AGXT2;GOLT1A;PSAT1;MGAT4A
